ev_id,toa,tod,i_soc,d_soc,dos,max_battery_capacity,day,date,toa_hr,tod_hr,unique_ev
V93,2024-12-27 07:48:00,2024-12-27 09:47:00,35,80,0 days 01:59:00,40,4,2024-12-27,2024-12-27 07:00:00,2024-12-27 09:00:00,V93_2024-12-27
V94,2024-12-27 07:19:00,2024-12-27 15:24:00,55,80,0 days 08:05:00,78,4,2024-12-27,2024-12-27 07:00:00,2024-12-27 15:00:00,V94_2024-12-27
V95,2024-12-27 11:09:00,2024-12-27 19:14:00,40,80,0 days 08:05:00,86,4,2024-12-27,2024-12-27 11:00:00,2024-12-27 19:00:00,V95_2024-12-27
V96,2024-12-27 06:14:00,2024-12-27 14:19:00,11,80,0 days 08:05:00,92,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 14:00:00,V96_2024-12-27
V97,2024-12-27 08:00:00,2024-12-27 16:07:00,40,80,0 days 08:07:00,76,4,2024-12-27,2024-12-27 08:00:00,2024-12-27 16:00:00,V97_2024-12-27
V98,2024-12-27 05:51:00,2024-12-27 13:58:00,48,80,0 days 08:07:00,72,4,2024-12-27,2024-12-27 05:00:00,2024-12-27 13:00:00,V98_2024-12-27
V99,2024-12-27 07:22:00,2024-12-27 09:24:00,39,80,0 days 02:02:00,44,4,2024-12-27,2024-12-27 07:00:00,2024-12-27 09:00:00,V99_2024-12-27
V100,2024-12-27 06:47:00,2024-12-27 14:55:00,53,80,0 days 08:08:00,75,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 14:00:00,V100_2024-12-27
V101,2024-12-27 08:00:00,2024-12-27 16:07:00,45,80,0 days 08:07:00,57,4,2024-12-27,2024-12-27 08:00:00,2024-12-27 16:00:00,V101_2024-12-27
V102,2024-12-27 13:01:00,2024-12-27 15:01:00,41,80,0 days 02:00:00,45,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 15:00:00,V102_2024-12-27
V103,2024-12-27 09:11:00,2024-12-27 17:17:00,59,80,0 days 08:06:00,45,4,2024-12-27,2024-12-27 09:00:00,2024-12-27 17:00:00,V103_2024-12-27
V104,2024-12-27 08:19:00,2024-12-27 16:25:00,36,80,0 days 08:06:00,100,4,2024-12-27,2024-12-27 08:00:00,2024-12-27 16:00:00,V104_2024-12-27
V105,2024-12-27 13:01:00,2024-12-27 21:05:00,16,80,0 days 08:04:00,76,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 21:00:00,V105_2024-12-27
V106,2024-12-27 07:45:00,2024-12-27 15:52:00,48,80,0 days 08:07:00,84,4,2024-12-27,2024-12-27 07:00:00,2024-12-27 15:00:00,V106_2024-12-27
V107,2024-12-27 07:38:00,2024-12-27 15:42:00,25,80,0 days 08:04:00,52,4,2024-12-27,2024-12-27 07:00:00,2024-12-27 15:00:00,V107_2024-12-27
V108,2024-12-27 06:31:00,2024-12-27 14:36:00,14,80,0 days 08:05:00,96,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 14:00:00,V108_2024-12-27
V109,2024-12-27 10:12:00,2024-12-27 18:16:00,21,80,0 days 08:04:00,90,4,2024-12-27,2024-12-27 10:00:00,2024-12-27 18:00:00,V109_2024-12-27
V110,2024-12-27 07:30:00,2024-12-27 15:36:00,49,80,0 days 08:06:00,52,4,2024-12-27,2024-12-27 07:00:00,2024-12-27 15:00:00,V110_2024-12-27
V111,2024-12-27 06:47:00,2024-12-27 14:53:00,50,80,0 days 08:06:00,66,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 14:00:00,V111_2024-12-27
V112,2024-12-27 16:27:00,2024-12-27 18:25:00,37,80,0 days 01:58:00,41,4,2024-12-27,2024-12-27 16:00:00,2024-12-27 18:00:00,V112_2024-12-27
V113,2024-12-27 06:41:00,2024-12-27 14:47:00,14,80,0 days 08:06:00,98,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 14:00:00,V113_2024-12-27
V114,2024-12-27 08:05:00,2024-12-27 10:04:00,48,80,0 days 01:59:00,53,4,2024-12-27,2024-12-27 08:00:00,2024-12-27 10:00:00,V114_2024-12-27
V115,2024-12-27 07:49:00,2024-12-27 15:53:00,21,80,0 days 08:04:00,86,4,2024-12-27,2024-12-27 07:00:00,2024-12-27 15:00:00,V115_2024-12-27
V116,2024-12-27 09:03:00,2024-12-27 17:10:00,50,80,0 days 08:07:00,44,4,2024-12-27,2024-12-27 09:00:00,2024-12-27 17:00:00,V116_2024-12-27
V117,2024-12-27 07:17:00,2024-12-27 09:15:00,54,80,0 days 01:58:00,42,4,2024-12-27,2024-12-27 07:00:00,2024-12-27 09:00:00,V117_2024-12-27
V118,2024-12-27 12:27:00,2024-12-27 20:33:00,48,80,0 days 08:06:00,100,4,2024-12-27,2024-12-27 12:00:00,2024-12-27 20:00:00,V118_2024-12-27
V119,2024-12-27 07:14:00,2024-12-27 15:21:00,23,80,0 days 08:07:00,50,4,2024-12-27,2024-12-27 07:00:00,2024-12-27 15:00:00,V119_2024-12-27
V120,2024-12-27 11:27:00,2024-12-27 19:33:00,37,80,0 days 08:06:00,42,4,2024-12-27,2024-12-27 11:00:00,2024-12-27 19:00:00,V120_2024-12-27
V121,2024-12-27 06:59:00,2024-12-27 15:04:00,12,80,0 days 08:05:00,65,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 15:00:00,V121_2024-12-27
V122,2024-12-27 06:26:00,2024-12-27 14:31:00,42,80,0 days 08:05:00,45,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 14:00:00,V122_2024-12-27
V123,2024-12-27 08:37:00,2024-12-27 16:41:00,49,80,0 days 08:04:00,45,4,2024-12-27,2024-12-27 08:00:00,2024-12-27 16:00:00,V123_2024-12-27
V124,2024-12-27 05:57:00,2024-12-27 14:02:00,17,80,0 days 08:05:00,47,4,2024-12-27,2024-12-27 05:00:00,2024-12-27 14:00:00,V124_2024-12-27
V125,2024-12-27 09:23:00,2024-12-27 17:27:00,51,80,0 days 08:04:00,53,4,2024-12-27,2024-12-27 09:00:00,2024-12-27 17:00:00,V125_2024-12-27
V126,2024-12-27 10:55:00,2024-12-27 19:01:00,22,80,0 days 08:06:00,91,4,2024-12-27,2024-12-27 10:00:00,2024-12-27 19:00:00,V126_2024-12-27
V127,2024-12-27 16:40:00,2024-12-27 23:06:00,25,80,0 days 06:26:00,99,4,2024-12-27,2024-12-27 16:00:00,2024-12-27 23:00:00,V127_2024-12-27
V128,2024-12-27 18:55:00,2024-12-27 22:23:00,44,80,0 days 03:28:00,83,4,2024-12-27,2024-12-27 18:00:00,2024-12-27 22:00:00,V128_2024-12-27
V129,2024-12-27 11:49:00,2024-12-27 17:03:00,54,80,0 days 05:14:00,51,4,2024-12-27,2024-12-27 11:00:00,2024-12-27 17:00:00,V129_2024-12-27
V130,2024-12-27 13:41:00,2024-12-27 22:45:00,40,80,0 days 09:04:00,80,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 22:00:00,V130_2024-12-27
V131,2024-12-27 16:51:00,2024-12-27 21:48:00,56,80,0 days 04:57:00,43,4,2024-12-27,2024-12-27 16:00:00,2024-12-27 21:00:00,V131_2024-12-27
V132,2024-12-27 13:38:00,2024-12-27 20:32:00,10,80,0 days 06:54:00,51,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 20:00:00,V132_2024-12-27
V133,2024-12-27 14:24:00,2024-12-27 23:05:00,26,80,0 days 08:41:00,99,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 23:00:00,V133_2024-12-27
V134,2024-12-27 13:41:00,2024-12-27 16:49:00,23,80,0 days 03:08:00,42,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 16:00:00,V134_2024-12-27
V135,2024-12-27 10:52:00,2024-12-27 16:48:00,60,80,0 days 05:56:00,77,4,2024-12-27,2024-12-27 10:00:00,2024-12-27 16:00:00,V135_2024-12-27
V136,2024-12-27 13:04:00,2024-12-27 22:53:00,15,80,0 days 09:49:00,81,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 22:00:00,V136_2024-12-27
V137,2024-12-27 11:45:00,2024-12-27 16:30:00,21,80,0 days 04:45:00,76,4,2024-12-27,2024-12-27 11:00:00,2024-12-27 16:00:00,V137_2024-12-27
V138,2024-12-27 15:41:00,2024-12-27 23:19:00,14,80,0 days 07:38:00,61,4,2024-12-27,2024-12-27 15:00:00,2024-12-27 23:00:00,V138_2024-12-27
V139,2024-12-27 23:49:00,2024-12-28 13:32:00,27,80,0 days 13:43:00,89,4,2024-12-27,2024-12-27 23:00:00,2024-12-28 13:00:00,V139_2024-12-27
V140,2024-12-27 13:27:00,2024-12-27 16:50:00,56,80,0 days 03:23:00,53,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 16:00:00,V140_2024-12-27
V141,2024-12-27 14:31:00,2024-12-27 16:26:00,47,80,0 days 01:55:00,50,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 16:00:00,V141_2024-12-27
V142,2024-12-27 12:22:00,2024-12-27 17:53:00,55,80,0 days 05:31:00,59,4,2024-12-27,2024-12-27 12:00:00,2024-12-27 17:00:00,V142_2024-12-27
V143,2024-12-27 17:31:00,2024-12-27 21:42:00,42,80,0 days 04:11:00,96,4,2024-12-27,2024-12-27 17:00:00,2024-12-27 21:00:00,V143_2024-12-27
V144,2024-12-27 17:41:00,2024-12-27 21:23:00,43,80,0 days 03:42:00,87,4,2024-12-27,2024-12-27 17:00:00,2024-12-27 21:00:00,V144_2024-12-27
V145,2024-12-27 20:03:00,2024-12-27 22:47:00,38,80,0 days 02:44:00,58,4,2024-12-27,2024-12-27 20:00:00,2024-12-27 22:00:00,V145_2024-12-27
V146,2024-12-27 16:40:00,2024-12-28 01:00:00,42,80,0 days 08:20:00,83,4,2024-12-27,2024-12-27 16:00:00,2024-12-28 01:00:00,V146_2024-12-27
V147,2024-12-27 15:57:00,2024-12-28 00:45:00,15,80,0 days 08:48:00,86,4,2024-12-27,2024-12-27 15:00:00,2024-12-28 00:00:00,V147_2024-12-27
V148,2024-12-27 11:23:00,2024-12-27 15:42:00,38,80,0 days 04:19:00,93,4,2024-12-27,2024-12-27 11:00:00,2024-12-27 15:00:00,V148_2024-12-27
V149,2024-12-27 09:00:00,2024-12-27 14:47:00,33,80,0 days 05:47:00,51,4,2024-12-27,2024-12-27 09:00:00,2024-12-27 14:00:00,V149_2024-12-27
V150,2024-12-27 13:15:00,2024-12-27 19:50:00,46,80,0 days 06:35:00,80,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 19:00:00,V150_2024-12-27
V151,2024-12-27 05:15:00,2024-12-27 09:14:00,56,80,0 days 03:59:00,42,4,2024-12-27,2024-12-27 05:00:00,2024-12-27 09:00:00,V151_2024-12-27
V152,2024-12-27 12:37:00,2024-12-27 20:12:00,10,80,0 days 07:35:00,75,4,2024-12-27,2024-12-27 12:00:00,2024-12-27 20:00:00,V152_2024-12-27
V153,2024-12-27 08:33:00,2024-12-27 10:46:00,48,80,0 days 02:13:00,59,4,2024-12-27,2024-12-27 08:00:00,2024-12-27 10:00:00,V153_2024-12-27
V154,2024-12-27 15:24:00,2024-12-27 18:28:00,48,80,0 days 03:04:00,49,4,2024-12-27,2024-12-27 15:00:00,2024-12-27 18:00:00,V154_2024-12-27
V155,2024-12-27 15:49:00,2024-12-27 20:22:00,34,80,0 days 04:33:00,78,4,2024-12-27,2024-12-27 15:00:00,2024-12-27 20:00:00,V155_2024-12-27
V156,2024-12-27 10:57:00,2024-12-27 15:03:00,42,80,0 days 04:06:00,58,4,2024-12-27,2024-12-27 10:00:00,2024-12-27 15:00:00,V156_2024-12-27
V157,2024-12-27 14:13:00,2024-12-27 19:08:00,55,80,0 days 04:55:00,89,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 19:00:00,V157_2024-12-27
V158,2024-12-27 18:07:00,2024-12-27 20:59:00,42,80,0 days 02:52:00,66,4,2024-12-27,2024-12-27 18:00:00,2024-12-27 20:00:00,V158_2024-12-27
V159,2024-12-27 13:09:00,2024-12-27 17:56:00,45,80,0 days 04:47:00,97,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 17:00:00,V159_2024-12-27
V160,2024-12-27 06:06:00,2024-12-27 16:22:00,29,80,0 days 10:16:00,86,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 16:00:00,V160_2024-12-27
V161,2024-12-27 18:25:00,2024-12-28 01:30:00,21,80,0 days 07:05:00,82,4,2024-12-27,2024-12-27 18:00:00,2024-12-28 01:00:00,V161_2024-12-27
V162,2024-12-27 17:18:00,2024-12-27 23:14:00,21,80,0 days 05:56:00,60,4,2024-12-27,2024-12-27 17:00:00,2024-12-27 23:00:00,V162_2024-12-27
V163,2024-12-27 15:51:00,2024-12-27 19:29:00,31,80,0 days 03:38:00,68,4,2024-12-27,2024-12-27 15:00:00,2024-12-27 19:00:00,V163_2024-12-27
V164,2024-12-27 19:08:00,2024-12-27 21:20:00,35,80,0 days 02:12:00,44,4,2024-12-27,2024-12-27 19:00:00,2024-12-27 21:00:00,V164_2024-12-27
V165,2024-12-27 09:57:00,2024-12-27 12:39:00,37,80,0 days 02:42:00,57,4,2024-12-27,2024-12-27 09:00:00,2024-12-27 12:00:00,V165_2024-12-27
V166,2024-12-27 13:51:00,2024-12-28 01:40:00,20,80,0 days 11:49:00,40,4,2024-12-27,2024-12-27 13:00:00,2024-12-28 01:00:00,V166_2024-12-27
V167,2024-12-27 09:45:00,2024-12-27 15:59:00,33,80,0 days 06:14:00,62,4,2024-12-27,2024-12-27 09:00:00,2024-12-27 15:00:00,V167_2024-12-27
V168,2024-12-27 16:14:00,2024-12-27 21:55:00,59,80,0 days 05:41:00,86,4,2024-12-27,2024-12-27 16:00:00,2024-12-27 21:00:00,V168_2024-12-27
V169,2024-12-27 10:23:00,2024-12-27 14:07:00,35,80,0 days 03:44:00,76,4,2024-12-27,2024-12-27 10:00:00,2024-12-27 14:00:00,V169_2024-12-27
V170,2024-12-27 08:27:00,2024-12-27 12:58:00,26,80,0 days 04:31:00,78,4,2024-12-27,2024-12-27 08:00:00,2024-12-27 12:00:00,V170_2024-12-27
V171,2024-12-27 12:56:00,2024-12-27 19:06:00,15,80,0 days 06:10:00,88,4,2024-12-27,2024-12-27 12:00:00,2024-12-27 19:00:00,V171_2024-12-27
V172,2024-12-27 13:41:00,2024-12-28 00:38:00,18,80,0 days 10:57:00,88,4,2024-12-27,2024-12-27 13:00:00,2024-12-28 00:00:00,V172_2024-12-27
V173,2024-12-27 13:03:00,2024-12-28 00:06:00,49,80,0 days 11:03:00,97,4,2024-12-27,2024-12-27 13:00:00,2024-12-28 00:00:00,V173_2024-12-27
V174,2024-12-27 14:33:00,2024-12-27 17:32:00,50,80,0 days 02:59:00,46,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 17:00:00,V174_2024-12-27
V175,2024-12-27 20:28:00,2024-12-27 23:09:00,16,80,0 days 02:41:00,40,4,2024-12-27,2024-12-27 20:00:00,2024-12-27 23:00:00,V175_2024-12-27
V176,2024-12-27 13:49:00,2024-12-27 20:33:00,18,80,0 days 06:44:00,41,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 20:00:00,V176_2024-12-27
V177,2024-12-27 20:09:00,2024-12-28 02:35:00,15,80,0 days 06:26:00,69,4,2024-12-27,2024-12-27 20:00:00,2024-12-28 02:00:00,V177_2024-12-27
V178,2024-12-27 11:58:00,2024-12-27 14:37:00,51,80,0 days 02:39:00,42,4,2024-12-27,2024-12-27 11:00:00,2024-12-27 14:00:00,V178_2024-12-27
V179,2024-12-27 17:05:00,2024-12-27 22:30:00,29,80,0 days 05:25:00,99,4,2024-12-27,2024-12-27 17:00:00,2024-12-27 22:00:00,V179_2024-12-27
V180,2024-12-27 22:57:00,2024-12-28 09:51:00,43,80,0 days 10:54:00,56,4,2024-12-27,2024-12-27 22:00:00,2024-12-28 09:00:00,V180_2024-12-27
V181,2024-12-27 21:48:00,2024-12-28 03:48:00,40,80,0 days 06:00:00,99,4,2024-12-27,2024-12-27 21:00:00,2024-12-28 03:00:00,V181_2024-12-27
V182,2024-12-27 17:19:00,2024-12-27 20:45:00,57,80,0 days 03:26:00,44,4,2024-12-27,2024-12-27 17:00:00,2024-12-27 20:00:00,V182_2024-12-27
V183,2024-12-27 19:29:00,2024-12-27 23:29:00,25,80,0 days 04:00:00,68,4,2024-12-27,2024-12-27 19:00:00,2024-12-27 23:00:00,V183_2024-12-27
V184,2024-12-27 17:22:00,2024-12-27 20:38:00,51,80,0 days 03:16:00,42,4,2024-12-27,2024-12-27 17:00:00,2024-12-27 20:00:00,V184_2024-12-27
V185,2024-12-27 10:58:00,2024-12-27 18:12:00,23,80,0 days 07:14:00,69,4,2024-12-27,2024-12-27 10:00:00,2024-12-27 18:00:00,V185_2024-12-27
V186,2024-12-27 17:27:00,2024-12-27 20:26:00,54,80,0 days 02:59:00,85,4,2024-12-27,2024-12-27 17:00:00,2024-12-27 20:00:00,V186_2024-12-27
V187,2024-12-27 18:28:00,2024-12-28 00:27:00,39,80,0 days 05:59:00,80,4,2024-12-27,2024-12-27 18:00:00,2024-12-28 00:00:00,V187_2024-12-27
V188,2024-12-27 14:16:00,2024-12-27 16:52:00,57,80,0 days 02:36:00,56,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 16:00:00,V188_2024-12-27
V189,2024-12-27 23:19:00,2024-12-28 03:18:00,17,80,0 days 03:59:00,39,4,2024-12-27,2024-12-27 23:00:00,2024-12-28 03:00:00,V189_2024-12-27
V190,2024-12-27 18:55:00,2024-12-28 09:18:00,30,80,0 days 14:23:00,79,4,2024-12-27,2024-12-27 18:00:00,2024-12-28 09:00:00,V190_2024-12-27
V191,2024-12-27 10:55:00,2024-12-27 14:51:00,24,80,0 days 03:56:00,66,4,2024-12-27,2024-12-27 10:00:00,2024-12-27 14:00:00,V191_2024-12-27
V192,2024-12-27 10:35:00,2024-12-27 17:17:00,36,80,0 days 06:42:00,54,4,2024-12-27,2024-12-27 10:00:00,2024-12-27 17:00:00,V192_2024-12-27
V193,2024-12-27 15:51:00,2024-12-27 21:44:00,45,80,0 days 05:53:00,91,4,2024-12-27,2024-12-27 15:00:00,2024-12-27 21:00:00,V193_2024-12-27
V194,2024-12-27 14:49:00,2024-12-27 19:48:00,48,80,0 days 04:59:00,96,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 19:00:00,V194_2024-12-27
V195,2024-12-27 18:58:00,2024-12-27 21:09:00,48,80,0 days 02:11:00,58,4,2024-12-27,2024-12-27 18:00:00,2024-12-27 21:00:00,V195_2024-12-27
V196,2024-12-27 12:51:00,2024-12-28 01:30:00,53,80,0 days 12:39:00,88,4,2024-12-27,2024-12-27 12:00:00,2024-12-28 01:00:00,V196_2024-12-27
V197,2024-12-27 14:12:00,2024-12-28 01:03:00,23,80,0 days 10:51:00,95,4,2024-12-27,2024-12-27 14:00:00,2024-12-28 01:00:00,V197_2024-12-27
V198,2024-12-27 18:52:00,2024-12-27 23:42:00,45,80,0 days 04:50:00,42,4,2024-12-27,2024-12-27 18:00:00,2024-12-27 23:00:00,V198_2024-12-27
V199,2024-12-27 13:50:00,2024-12-27 18:13:00,47,80,0 days 04:23:00,55,4,2024-12-27,2024-12-27 13:00:00,2024-12-27 18:00:00,V199_2024-12-27
V200,2024-12-27 14:32:00,2024-12-27 16:38:00,57,80,0 days 02:06:00,55,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 16:00:00,V200_2024-12-27
V201,2024-12-27 12:57:00,2024-12-27 19:59:00,59,80,0 days 07:02:00,75,4,2024-12-27,2024-12-27 12:00:00,2024-12-27 19:00:00,V201_2024-12-27
V202,2024-12-27 18:14:00,2024-12-27 21:41:00,51,80,0 days 03:27:00,94,4,2024-12-27,2024-12-27 18:00:00,2024-12-27 21:00:00,V202_2024-12-27
V203,2024-12-27 09:08:00,2024-12-27 12:20:00,51,80,0 days 03:12:00,52,4,2024-12-27,2024-12-27 09:00:00,2024-12-27 12:00:00,V203_2024-12-27
V204,2024-12-27 13:27:00,2024-12-28 02:31:00,15,80,0 days 13:04:00,56,4,2024-12-27,2024-12-27 13:00:00,2024-12-28 02:00:00,V204_2024-12-27
V205,2024-12-27 14:00:00,2024-12-27 23:37:00,11,80,0 days 09:37:00,56,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 23:00:00,V205_2024-12-27
V206,2024-12-27 11:56:00,2024-12-27 16:31:00,55,80,0 days 04:35:00,43,4,2024-12-27,2024-12-27 11:00:00,2024-12-27 16:00:00,V206_2024-12-27
V207,2024-12-27 01:52:00,2024-12-27 05:18:00,46,80,0 days 03:26:00,86,4,2024-12-27,2024-12-27 01:00:00,2024-12-27 05:00:00,V207_2024-12-27
V208,2024-12-27 17:18:00,2024-12-27 20:11:00,44,80,0 days 02:53:00,69,4,2024-12-27,2024-12-27 17:00:00,2024-12-27 20:00:00,V208_2024-12-27
V209,2024-12-27 06:49:00,2024-12-27 10:12:00,45,80,0 days 03:23:00,84,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 10:00:00,V209_2024-12-27
V210,2024-12-27 23:05:00,2024-12-28 04:50:00,21,80,0 days 05:45:00,92,4,2024-12-27,2024-12-27 23:00:00,2024-12-28 04:00:00,V210_2024-12-27
V211,2024-12-27 06:40:00,2024-12-27 10:29:00,49,80,0 days 03:49:00,91,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 10:00:00,V211_2024-12-27
V212,2024-12-27 16:55:00,2024-12-28 04:48:00,26,80,0 days 11:53:00,42,4,2024-12-27,2024-12-27 16:00:00,2024-12-28 04:00:00,V212_2024-12-27
V213,2024-12-27 08:32:00,2024-12-27 15:19:00,14,80,0 days 06:47:00,45,4,2024-12-27,2024-12-27 08:00:00,2024-12-27 15:00:00,V213_2024-12-27
V214,2024-12-27 06:30:00,2024-12-27 09:30:00,46,80,0 days 03:00:00,75,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 09:00:00,V214_2024-12-27
V215,2024-12-27 20:52:00,2024-12-28 00:48:00,38,80,0 days 03:56:00,84,4,2024-12-27,2024-12-27 20:00:00,2024-12-28 00:00:00,V215_2024-12-27
V216,2024-12-27 14:03:00,2024-12-27 23:52:00,38,80,0 days 09:49:00,88,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 23:00:00,V216_2024-12-27
V217,2024-12-27 23:38:00,2024-12-28 03:39:00,41,80,0 days 04:01:00,83,4,2024-12-27,2024-12-27 23:00:00,2024-12-28 03:00:00,V217_2024-12-27
V218,2024-12-27 16:20:00,2024-12-27 21:46:00,27,80,0 days 05:26:00,59,4,2024-12-27,2024-12-27 16:00:00,2024-12-27 21:00:00,V218_2024-12-27
V219,2024-12-27 06:57:00,2024-12-27 12:04:00,24,80,0 days 05:07:00,86,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 12:00:00,V219_2024-12-27
V220,2024-12-27 08:20:00,2024-12-27 20:35:00,30,80,0 days 12:15:00,55,4,2024-12-27,2024-12-27 08:00:00,2024-12-27 20:00:00,V220_2024-12-27
V221,2024-12-27 05:12:00,2024-12-27 09:43:00,45,80,0 days 04:31:00,76,4,2024-12-27,2024-12-27 05:00:00,2024-12-27 09:00:00,V221_2024-12-27
V222,2024-12-27 00:04:00,2024-12-27 06:25:00,38,80,0 days 06:21:00,50,4,2024-12-27,2024-12-27 00:00:00,2024-12-27 06:00:00,V222_2024-12-27
V223,2024-12-27 03:03:00,2024-12-27 16:44:00,47,80,0 days 13:41:00,40,4,2024-12-27,2024-12-27 03:00:00,2024-12-27 16:00:00,V223_2024-12-27
V224,2024-12-27 01:29:00,2024-12-27 13:04:00,57,80,0 days 11:35:00,47,4,2024-12-27,2024-12-27 01:00:00,2024-12-27 13:00:00,V224_2024-12-27
V225,2024-12-27 15:05:00,2024-12-27 20:32:00,19,80,0 days 05:27:00,65,4,2024-12-27,2024-12-27 15:00:00,2024-12-27 20:00:00,V225_2024-12-27
V226,2024-12-27 16:02:00,2024-12-27 18:54:00,46,80,0 days 02:52:00,72,4,2024-12-27,2024-12-27 16:00:00,2024-12-27 18:00:00,V226_2024-12-27
V227,2024-12-27 15:20:00,2024-12-27 22:02:00,44,80,0 days 06:42:00,69,4,2024-12-27,2024-12-27 15:00:00,2024-12-27 22:00:00,V227_2024-12-27
V228,2024-12-27 14:15:00,2024-12-27 17:22:00,20,80,0 days 03:07:00,40,4,2024-12-27,2024-12-27 14:00:00,2024-12-27 17:00:00,V228_2024-12-27
V229,2024-12-27 04:11:00,2024-12-27 09:13:00,28,80,0 days 05:02:00,90,4,2024-12-27,2024-12-27 04:00:00,2024-12-27 09:00:00,V229_2024-12-27
V230,2024-12-27 04:14:00,2024-12-27 05:57:00,48,80,0 days 01:43:00,45,4,2024-12-27,2024-12-27 04:00:00,2024-12-27 05:00:00,V230_2024-12-27
V231,2024-12-27 22:48:00,2024-12-28 03:11:00,24,80,0 days 04:23:00,56,4,2024-12-27,2024-12-27 22:00:00,2024-12-28 03:00:00,V231_2024-12-27
V232,2024-12-27 04:01:00,2024-12-27 10:11:00,60,80,0 days 06:10:00,90,4,2024-12-27,2024-12-27 04:00:00,2024-12-27 10:00:00,V232_2024-12-27
V233,2024-12-27 06:17:00,2024-12-27 09:53:00,11,80,0 days 03:36:00,39,4,2024-12-27,2024-12-27 06:00:00,2024-12-27 09:00:00,V233_2024-12-27
V234,2024-12-27 20:34:00,2024-12-27 22:53:00,43,80,0 days 02:19:00,55,4,2024-12-27,2024-12-27 20:00:00,2024-12-27 22:00:00,V234_2024-12-27
V235,2024-12-27 09:23:00,2024-12-27 13:06:00,18,80,0 days 03:43:00,57,4,2024-12-27,2024-12-27 09:00:00,2024-12-27 13:00:00,V235_2024-12-27
V236,2024-12-27 21:55:00,2024-12-28 01:56:00,34,80,0 days 04:01:00,62,4,2024-12-27,2024-12-27 21:00:00,2024-12-28 01:00:00,V236_2024-12-27
V237,2024-12-27 22:39:00,2024-12-28 09:17:00,19,80,0 days 10:38:00,85,4,2024-12-27,2024-12-27 22:00:00,2024-12-28 09:00:00,V237_2024-12-27
V238,2024-12-27 19:53:00,2024-12-28 00:45:00,44,80,0 days 04:52:00,100,4,2024-12-27,2024-12-27 19:00:00,2024-12-28 00:00:00,V238_2024-12-27
V239,2024-12-27 05:39:00,2024-12-27 10:31:00,59,80,0 days 04:52:00,95,4,2024-12-27,2024-12-27 05:00:00,2024-12-27 10:00:00,V239_2024-12-27
V240,2024-12-27 19:06:00,2024-12-28 03:49:00,57,80,0 days 08:43:00,80,4,2024-12-27,2024-12-27 19:00:00,2024-12-28 03:00:00,V240_2024-12-27
V241,2024-12-27 17:57:00,2024-12-27 23:50:00,48,80,0 days 05:53:00,83,4,2024-12-27,2024-12-27 17:00:00,2024-12-27 23:00:00,V241_2024-12-27
V242,2024-12-27 15:33:00,2024-12-28 02:47:00,34,80,0 days 11:14:00,91,4,2024-12-27,2024-12-27 15:00:00,2024-12-28 02:00:00,V242_2024-12-27
V243,2024-12-27 19:47:00,2024-12-28 00:33:00,59,80,0 days 04:46:00,77,4,2024-12-27,2024-12-27 19:00:00,2024-12-28 00:00:00,V243_2024-12-27
V244,2024-12-27 12:52:00,2024-12-27 16:29:00,58,80,0 days 03:37:00,53,4,2024-12-27,2024-12-27 12:00:00,2024-12-27 16:00:00,V244_2024-12-27
V245,2024-12-27 12:52:00,2024-12-28 01:24:00,25,80,0 days 12:32:00,84,4,2024-12-27,2024-12-27 12:00:00,2024-12-28 01:00:00,V245_2024-12-27
V246,2024-12-27 05:02:00,2024-12-27 06:58:00,48,80,0 days 01:56:00,51,4,2024-12-27,2024-12-27 05:00:00,2024-12-27 06:00:00,V246_2024-12-27
